gene	query	kegg_org_hit	gene_hit	percent_id	e_vlaue
2319	ASF502	rto	adp-ribose_pyrophosphatase	51.2	1.2e-66
2320	ASF502	fpa	type_iv_secretory_pathway|vird4_components	68.9	9.2e-22
2321	ASF502	fpa	type_iv_secretory_pathway|vird4_components	40.3	8.7e-04
2322	ASF502	rum	monosaccharide_abc_transporter_substrate-binding_protein|cut2_family_(tc_3.a.1.2.-)	68.5	8.2e-29
2323	ASF502	rho	hypothetical_protein	30.3	1.9e-21
2324	ASF502	rix	d-alanyl-d-alanine_carboxypeptidase_(ec:3.4.16.4)	62.4	9.6e-76
2325	ASF502	tbe	bacteriocin_abc_transporter_(ec:3.6.3.44)	43.8	2.0e-11
2326	ASF502	ert	hypothetical_protein	50.7	1.1e-109
2327	ASF502	bprl	abc-type_multidrug_transport_system|atpase_component	62.0	1.3e-40
2328	ASF502	csb	accessory_gene_regulator_protein_c	35.6	6.2e-63
2329	ASF502	rim	abc-type_transport_system|involved_in_lipoprotein_release	56.7	3.9e-143
2330	ASF502	rim	abc-type_transport_system|involved_in_lipoprotein_release	53.8	9.5e-114
2331	ASF502	rim	hypothetical_protein	31.6	1.5e-15
2332	ASF502	cso	response_regulators_consisting_of_a_chey-like_receiver_domain_and_a_winged-helix_dna-binding_domain	71.3	3.9e-88
2333	ASF502	rim	his_kinase_a_(phosphoacceptor)_domain./histidine_kinase-|dna_gyrase_b-	49.1	5.0e-113
2334	ASF502	sez	phosphorylase_pnp/udp_family	46.7	8.3e-57
2335	ASF502	elm	hypothetical_protein	28.0	4.4e-35
2336	ASF502	rix	hypothetical_protein	43.0	3.9e-29
2337	ASF502	cso	hypothetical_protein	54.3	2.2e-58
2338	ASF502	bprs	predicted_transcriptional_regulator_containing_an_hth_domain_and_an_uncharacterized_domain_shared_with_the_mammalian_protein_schlafen_(ec:3.6.1.-)	39.0	1.6e-100
2339	ASF502	cls	hypothetical_protein	65.4	2.9e-22
2340	ASF502	bpb	rna-directed_dna_polymerase	67.4	6.2e-52
2341	ASF502	dca	transposase_is66	49.6	4.3e-35
2342	ASF502	ccl	transposase	46.2	2.3e-11
2343	ASF502	era	predicted_transcriptional_regulators	85.1	4.8e-29
2344	ASF502	rix	phosphate_abc_transporter_substrate-binding_protein|phot_family_(tc_3.a.1.7.1)	67.0	7.3e-31
2345	ASF502	sga	phosphate_phosphate_abc_transporter_substrate-binding_protein	64.9	3.1e-58
2346	ASF502	stb	pstc.2|phosphate_transport_system_permease	75.3	2.9e-117
2347	ASF502	sga	phosphate_abc_transporter_permease	69.8	8.8e-104
2348	ASF502	rum	phosphate_abc_transporter_atp-binding_protein|phot_family_(tc_3.a.1.7.1)_(ec:3.6.3.27)	82.2	1.0e-113
2349	ASF502	cth	phosphate_uptake_regulator_phou	63.2	3.0e-66
2350	ASF502	stb	phob|ompr_family_two_component_system_phosphate_regulon_response_regulator	63.8	1.8e-74
2351	ASF502	sgg	phor|two-component_system_ompr_family_phosphate_regulon_sensor_histidine_kinase_phor_(ec:2.7.13.3)	49.6	5.2e-155
2352	ASF502	taz	inosine-uridine_preferring_nucleoside_hydrolase_superfamily_protein	46.4	8.1e-64
2353	ASF502	ral	hypothetical_protein	82.4	2.2e-92
2354	ASF502	era	hypothetical_protein	44.6	1.3e-47
2355	ASF502	tde	hypothetical_protein	56.3	3.9e-34
2356	ASF502	ova	hypothetical_protein	83.7	1.2e-66
2357	ASF502	ova	putative_helicase	39.1	1.1e-17
2358	ASF502	ova	putative_helicase	84.0	5.3e-63
2359	ASF502	mmw	n-acetyltransferase_gcn5	69.4	3.0e-28
2360	ASF502	shi	hypothetical_protein	49.2	5.2e-63
2361	ASF502	dat	hypothetical_protein	54.5	6.0e-32
2362	ASF502	eha	integrase_family_protein	59.8	8.7e-156
2363	ASF502	era	orf6n_domain.	66.4	2.0e-87
2364	ASF502	rto	seryl-trna_synthetase_(ec:6.1.1.11)	85.7	1.6e-215
2365	ASF502	rix	hypothetical_protein	45.0	1.8e-35
2366	ASF502	rto	parb-like_partition_proteins	72.8	9.3e-125
2367	ASF502	dae	hypothetical_protein	41.4	8.9e-46
2368	ASF502	efau	acetyltransferase|gnat_family_(ec:2.3.1.-)	50.3	1.3e-36
2369	ASF502	ecas	hypothetical_protein	62.9	2.7e-57
2370	ASF502	scc	fmn-binding_domain-containing_protein	49.6	6.4e-24
2371	ASF502	ecas	hypothetical_protein	66.3	2.9e-65
2372	ASF502	cct	16s_rrna_m(7)g-527_methyltransferase_(ec:2.1.1.-_2.1.-.-)	55.1	4.0e-75
2373	ASF502	rto	glucose-inhibited_division_protein_a	84.1	0.0e+00
2374	ASF502	rto	trna_modification_gtpase_trme	64.1	4.0e-104
2375	ASF502	rto	ribonuclease_p_protein_component_(ec:3.1.26.5)	73.0	2.0e-40
2376	ASF502	rto	chromosomal_replication_initiator_protein_dnaa	84.6	3.6e-226
2377	ASF502	nmu	group_1_glycosyl_transferase	27.9	2.5e-10
2378	ASF502	cje	sugar_transferase	38.2	7.6e-51
2379	ASF502	ljh	galactofuranose_transferase	43.4	3.5e-74
2380	ASF502	dor	glycosyl_transferase_family_protein	34.3	9.3e-50
2381	ASF502	ipo	family_2_glycosyl_transferase	36.7	1.6e-39
2382	ASF502	sri	hypothetical_protein	30.1	5.4e-04
2383	ASF502	dor	glycosyl_transferase_family_protein	35.7	3.3e-30
2384	ASF502	sib	putative_transposase	54.5	2.3e-125
2385	ASF502	oni	glycosyl_transferase_family_2	39.7	4.5e-40
2386	ASF502	lru	cdp-glycerol:poly(glycerophosphate)_glycerophosphotransferase_(ec:2.7.8.12)	36.3	1.9e-53
2387	ASF502	bfi	hypothetical_protein	42.2	3.0e-48
2388	ASF502	lrm	family_2_glycosyl_transferase	40.4	1.1e-34
2389	ASF502	lsp	flagellin	70.1	4.1e-32
2390	ASF502	lrm	family_2_glycosyl_transferase	48.5	8.3e-22
2391	ASF502	lsp	flagellin	62.9	4.7e-85
2392	ASF502	afl	cell_wall_biosynthesis_glycosyltransferase	46.1	1.6e-85
2393	ASF502	afl	cell_wall_biosynthesis_glycosyltransferase	47.1	1.1e-84
2394	ASF502	cso	site-specific_recombinases|dna_invertase_pin_homologs	62.6	2.2e-66
2395	ASF502	bfi	hypothetical_protein	38.5	4.5e-49
2396	ASF502	ers	nucleotidyl_transferase	46.7	3.8e-54
2397	ASF502	bfi	hypothetical_protein	42.2	7.3e-82
2398	ASF502	css	dtdp-glucose_4-6-dehydratase/udp-glucuronic_acid_decarboxylase	47.5	1.7e-63
2399	ASF502	rix	lps_biosynthesis_protein_(ec:2.7.8.-)	44.4	3.0e-58
2400	ASF502	aeq	histidinol-phosphate_aminotransferase	42.0	3.3e-78
2401	ASF502	sri	ispd|putative_2-c-methyl-d-erythritol_4-phosphate_cytidylyltransferase_(ec:2.7.7.60)	70.6	2.5e-90
2402	ASF502	bpb	nucleotidyl_transferase	54.1	1.9e-102
2403	ASF502	cst	epsm|putative_o-acetyltransferase	46.8	2.0e-25
2404	ASF502	ddl	udp-n-acetyl-d-glucosamine_2-epimerase	61.9	6.2e-134
2405	ASF502	ddl	dehydrogenase	50.2	2.7e-87
2406	ASF502	bpb	gfo/idh/moca_family_oxidoreductase	53.7	6.0e-59
2407	ASF502	ddl	dehydrogenase	40.4	2.2e-13
2408	ASF502	efc	n-acylneuraminate_cytidylyltransferase_(ec:2.7.7.43)	47.0	6.7e-57
2409	ASF502	ccb	nad-dependent_epimerase/dehydratase	77.6	4.7e-148
2410	ASF502	cst	aminotransferase_family_protein	63.2	4.5e-137
2411	ASF502	cso	hypothetical_protein	29.9	7.5e-24
2412	ASF502	awo	hypothetical_protein	44.6	6.0e-77
2413	ASF502	bpb	est4a|polysaccharide_deacetylase	59.0	7.2e-95
2414	ASF502	cbt	amino_acid_adenylation_protein	49.6	6.0e-142
2415	ASF502	hcp	hypothetical_protein	44.8	2.8e-16
2416	ASF502	ppy	type_11_methyltransferase	34.9	2.4e-32
2417	ASF502	sri	putative_glycosyl_transferase_family_2_protein	30.7	3.5e-39
2418	ASF502	zpr	sam-dependent_methyltransferase	39.0	1.8e-31
2419	ASF502	cpe	hypothetical_protein	36.3	4.2e-81
2420	ASF502	csr	hypothetical_protein	33.7	7.1e-06
2421	ASF502	meb	hypothetical_protein	30.8	2.1e-17
2422	ASF502	ele	nucleotide_sugar_dehydrogenase	66.3	1.1e-168
2423	ASF502	bprs	protein_of_unknown_function_(duf1703)./predicted_aaa-atpase.	49.3	2.1e-153
2424	ASF502	bco	cytidyltransferase-related_domain-containing_protein	56.2	7.9e-118
2425	ASF502	rix	lps_biosynthesis_protein_(ec:2.7.8.-)	44.0	4.8e-56
2426	ASF502	rch	cytidyltransferase-related_domain_(ec:2.7.7.39)	52.6	5.3e-35
2427	ASF502	has	4-hydroxythreonine-4-phosphate_dehydrogenase_(ec:1.1.1.262)	53.5	7.6e-104
2428	ASF502	bhy	putative_hydrolase_(had_superfamily)_protein	31.0	2.0e-52
2429	ASF502	bha	glutamate-1-semialdehyde_2,1-aminomutase	49.7	1.9e-123
2430	ASF502	bfi	radical_sam_superfamily.	34.0	4.4e-20
2431	ASF502	dsu	hypothetical_protein	27.9	1.2e-41
2432	ASF502	elm	hypothetical_protein	77.7	3.3e-149
2433	ASF502	swo	oxidoreductase	48.8	1.4e-69
2434	ASF502	dbr	acylneuraminate_cytidylyltransferase	44.8	5.2e-49
2435	ASF502	sua	class_iii_aminotransferase	62.9	3.2e-123
2436	ASF502	ccl	putative_lmbe-like_protein	53.7	4.0e-25
2437	ASF502	aoe	n-acetyltransferase_gcn5	37.3	4.0e-13
2438	ASF502	bpb	degt/dnrj/eryc1/strs_family_aminotransferase_(ec:2.6.1.-)	68.8	2.2e-163
2439	ASF502	bfr	hypothetical_protein	42.7	6.2e-106
2440	ASF502	cbb	coa-substrate-specific_enzyme_activase	36.2	7.3e-35
2441	ASF502	aoe	n-acetyltransferase_gcn5	42.5	4.2e-37
2442	ASF502	csh	transposase_is66	52.3	2.2e-27
2443	ASF502	bprl	predicted_aaa-atpase.	73.6	2.0e-42
2444	ASF502	rix	predicted_aaa-atpase.	44.7	1.4e-97
2445	ASF502	fbr	transposase_is1634_family	30.9	7.1e-34
2446	ASF502	bgd	hypothetical_protein	44.7	1.4e-34
2447	ASF502	bprl	protein_of_unknown_function_(duf1703)./predicted_aaa-atpase.	62.3	2.7e-91
2448	ASF502	rto	conserved_hypothetical_protein_(putative_transposase_or_invertase)	45.7	2.2e-08
2449	ASF502	rto	conserved_hypothetical_protein_(putative_transposase_or_invertase)	49.3	1.3e-08
2450	ASF502	cdf	abc_transporter_multidrug-family_permease	45.7	6.1e-26
2451	ASF502	dhd	rele/stbe_family_addiction_module_toxin	62.2	7.8e-24
2452	ASF502	fpr	hypothetical_protein	41.2	8.8e-11
2453	ASF502	rto	uncharacterized_domain_hdig	74.6	1.3e-99
2454	ASF502	rto	23s_rrna_m(5)u-1939_methyltransferase_(ec:2.1.1.-)	70.3	8.1e-200
2455	ASF502	fpe	site-specific_recombinase|dna_invertase_pin	72.7	2.2e-126
2456	ASF502	paa	uvrd/rep_helicase	47.3	2.7e-197
2457	ASF502	csb	hgidiim:_modification_methylase_hgidii_(ec:2.1.1.37)	47.4	5.9e-89
2458	ASF502	ert	transposase_and_inactivated_derivatives	45.2	3.4e-28
2459	ASF502	bprl	transposase_and_inactivated_derivatives	59.4	8.3e-28
2460	ASF502	rum	hypothetical_protein	25.4	1.0e-05
2461	ASF502	rum	hypothetical_protein	25.4	1.0e-05
2462	ASF502	bprl	transposase_and_inactivated_derivatives	59.4	8.3e-28
2463	ASF502	mag	pyridoxal_phosphate-dependent_enzyme	36.7	7.7e-14
2464	ASF502	mag	pyridoxal_phosphate-dependent_enzyme	57.6	4.5e-83
2465	ASF502	bpb	polysaccharide_biosynthesis_protein	63.9	2.5e-151
2466	ASF502	efc	n-acylneuraminate_cytidylyltransferase_(ec:2.7.7.43)	46.8	4.9e-55
2467	ASF502	bpb	gfo/idh/moca_family_oxidoreductase	48.2	7.8e-76
2468	ASF502	ccb	oxidoreductase_domain-containing_protein	44.1	1.3e-76
2469	ASF502	ccl	udp-n-acetyl-d-glucosamine_2-epimerase	50.6	7.3e-103
2470	ASF502	bpb	neub1|n-acetylneuraminate_synthase_(ec:2.5.1.56)	69.2	6.3e-132
2471	ASF502	pom	fmt3|methionyl-trna_formyltransferase_(ec:2.1.2.9)	56.3	5.8e-92
2472	ASF502	ccl	hypothetical_protein	46.5	2.2e-48
2473	ASF502	bpb	nucleotidyl_transferase	54.5	6.2e-109
2474	ASF502	cst	hypothetical_protein	73.5	1.7e-60
2475	ASF502	vsa	exopolysaccharide_biosynthesis_protein	21.8	8.7e-18
2476	ASF502	msi	hypothetical_protein	31.8	2.7e-42
2477	ASF502	ash	nucleoside-diphosphate-sugar_epimerases_(ec:5.1.3.2)	69.4	8.1e-35
2478	ASF502	elm	udp-glucose/gdp-mannose_dehydrogenase	72.0	8.8e-182
2479	ASF502	cmp	glycosyltransferase	32.1	1.1e-20
2480	ASF502	fsu	group_1_glycosyl_transferase	63.0	2.4e-144
2481	ASF502	ttm	crp/fnr_family_transcriptional_regulator	43.2	3.0e-37
2482	ASF502	pth	hypothetical_protein	50.7	4.0e-11
2483	ASF502	cct	membrane_protein_involved_in_the_export_of_o-antigen_and_teichoic_acid	40.8	5.0e-33
2484	ASF502	cbn	hypothetical_protein	22.8	2.2e-07
2485	ASF502	css	dtdp-glucose_4-6-dehydratase/udp-glucuronic_acid_decarboxylase	40.2	7.1e-65
2486	ASF502	sri	ispd|putative_2-c-methyl-d-erythritol_4-phosphate_cytidylyltransferase_(ec:2.7.7.60)	71.1	1.6e-92
2487	ASF502	rto	lps_biosynthesis_protein	30.3	2.5e-18
2488	ASF502	ctx	hypothetical_protein	48.7	3.4e-91
2489	ASF502	mel	n-acetyltransferase_gcn5	22.6	1.4e-04
2490	ASF502	sri	putative_sugar_transferase	63.4	2.8e-64
2491	ASF502	dor	acetyltransferase	53.4	3.6e-12
2492	ASF502	bpb	laci_family_transcriptional_regulator	54.3	1.1e-99
2493	ASF502	cli	transposase_is4_family_protein	37.5	9.2e-98
2494	ASF502	bprl	protein_of_unknown_function_(duf1703)./predicted_aaa-atpase.	65.5	2.2e-35
2495	ASF502	rto	protein_of_unknown_function_(duf1703)./predicted_aaa-atpase.	63.8	1.1e-35
2496	ASF502	cct	putative_transposase|yhga-like.	55.3	1.1e-69
2497	ASF502	csr	exopolysaccharide_biosynthesis_protein	49.0	3.7e-48
2498	ASF502	rum	site-specific_recombinase_xerc	47.0	1.6e-51
2499	ASF502	rto	predicted_permease.	62.2	1.1e-49
2500	ASF502	rto	abc-type_antimicrobial_peptide_transport_system|atpase_component	79.5	3.7e-102
2501	ASF502	rho	response_regulator_receiver_protein	58.2	1.6e-42
2502	ASF502	coo	protein_of_unknown_function_(duf3021).	52.3	3.9e-39
2503	ASF502	cad	abc_transporter_atp-binding_protein	49.7	2.1e-40
2504	ASF502	cah	yoap-like_domain_containing_protein	64.6	6.8e-94
2505	ASF502	sgo	caax_amino_protease	36.9	8.6e-47
2506	ASF502	cso	hypothetical_protein	73.7	5.6e-16
2507	ASF502	ova	putative_two-component_histidine_kinase	37.2	6.4e-53
2508	ASF502	cso	hypothetical_protein	41.9	3.1e-52
2509	ASF502	eel	hypothetical_protein	34.3	5.7e-15
2510	ASF502	geb	hypothetical_protein	26.8	3.7e-27
2511	ASF502	hor	phage_integrase_family_protein	28.1	4.8e-22
2512	ASF502	dsy	hypothetical_protein	67.4	6.5e-28
2513	ASF502	rto	arginine/lysine/ornithine_decarboxylases_(ec:4.1.1.18)	52.8	2.2e-147
2514	ASF502	rto	guanylate_kinase	64.2	8.1e-46
2515	ASF502	dae	hypothetical_protein	41.7	1.2e-57
2516	ASF502	cdc	hipa-like_protein	41.4	1.2e-44
2517	ASF502	cdc	hiran_domain_family	52.6	9.3e-66
2518	ASF502	csr	hypothetical_protein_duf1703	69.4	5.4e-18
2519	ASF502	csr	hypothetical_protein_duf1703	52.6	4.2e-151
2520	ASF502	cbo	gnat_family_acetyltransferase	50.4	2.7e-34
2521	ASF502	pdi	hypothetical_protein	77.2	1.8e-71
2522	ASF502	pmz	hypothetical_protein	64.4	1.8e-126
2523	ASF502	rho	two-component_sensor_histidine_kinase	29.1	4.5e-48
2524	ASF502	rho	two-component_sensor_histidine_kinase	25.3	2.6e-27
2525	ASF502	sul	integral_membrane_sensor_signal_transduction_histidine_kinase	29.2	4.5e-21
2526	ASF502	dti	response_regulator_with_chey-like_receiver|aaa-type_atpase	39.0	5.4e-16
2527	ASF502	rix	d-alanyl-d-alanine_carboxypeptidase_(ec:3.4.16.4)	72.0	3.5e-71
2528	ASF502	rob	protein_of_unknown_function_(duf1703)./predicted_aaa-atpase.	49.9	2.7e-116
2529	ASF502	rob	nucleotidyltransferase_domain.	35.5	6.2e-15
2530	ASF502	mas	inosine/uridine-preferring_nucleoside_hydrolase	33.0	2.6e-39
2531	ASF502	bprs	hypothetical_protein	40.1	2.4e-31
2532	ASF502	bprl	transposase_and_inactivated_derivatives	59.4	8.3e-28
2533	ASF502	rum	hypothetical_protein	25.4	1.0e-05
2534	ASF502	ova	group_ii_intron-encoded_protein_(ec:2.7.7.49_3.1.-.-)	73.7	1.1e-37
2535	ASF502	rbr	type_iv_secretory_pathway|vird4_components	90.4	2.1e-77
2536	ASF502	cso	abc-type_multidrug_transport_system|atpase_component	59.8	5.6e-64
2537	ASF502	clj	transporter_protein	27.8	4.1e-15
2538	ASF502	cdf	two-component_response_regulator,tn1549-like,ctn4-orf26	81.7	2.3e-104
2539	ASF502	cdf	two-component_sensor_histidine_kinase,tn1549-like|ctn4-orf27	77.5	1.6e-134
2540	ASF502	rho	lantibiotic_abc_transporter_atp-binding_protein	89.5	3.2e-154
2541	ASF502	rho	lantibiotic_abc_transporter_permease	66.3	2.0e-96
2542	ASF502	rho	lantibiotic_abc_transporter_permease	68.0	3.2e-99
2543	ASF502	rho	hypothetical_protein	72.9	8.6e-39
2544	ASF502	esr	predicted_transcriptional_regulators	56.9	7.0e-11
2545	ASF502	mpz	multidrug_abc_transporter_atpase/permease	22.4	3.3e-17
2546	ASF502	chd	abc_transporter-like_protein	24.6	1.2e-31
2547	ASF502	rob	hypothetical_protein	73.3	6.1e-288
2548	ASF502	rob	hypothetical_protein	52.0	8.9e-137
2549	ASF502	dto	transposase|is4_family	37.1	1.1e-43
2550	ASF502	cli	transposase_is4_family_protein	38.1	1.6e-45
2551	ASF502	dat	hypothetical_protein	44.9	1.6e-39
2552	ASF502	ral	integrase_family_protein	31.9	5.7e-27
2553	ASF502	hmo	phage_integrase	35.2	5.6e-30
2554	ASF502	ral	integrase_family_protein	34.9	1.3e-36
2555	ASF502	ral	putative_transposase	51.2	5.5e-19
2556	ASF502	bprl	protein_of_unknown_function_(duf1703)./predicted_aaa-atpase.	59.9	3.7e-193
2557	ASF502	asf	hypothetical_protein	35.1	4.8e-04
2558	ASF502	rto	glutamate_synthase_domain_2_(ec:1.4.1.14_1.4.1.13)	76.2	2.9e-69
2559	ASF502	rbr	hypothetical_protein	48.2	4.9e-72
2560	ASF502	csh	soj_protein	43.9	2.9e-23
2561	ASF502	csh	parb_domain-containing_protein_nuclease	36.4	9.4e-60
2562	ASF502	tde	hypothetical_protein	62.6	1.4e-21
2563	ASF502	rim	putative_transposase|yhga-like.	50.9	1.2e-39
2564	ASF502	ssg	hypothetical_protein	37.4	1.3e-38
2565	ASF502	ere	hypothetical_protein	32.6	2.9e-05
2566	ASF502	ere	hypothetical_protein	58.5	1.2e-05
2567	ASF502	gtn	hypothetical_protein	22.8	1.6e-10
2568	ASF502	alv	aaa_atpase_central_domain-containing_protein	45.5	2.5e-93
2569	ASF502	tvi	aaa_atpase	40.0	2.2e-10
2570	ASF502	hbi	hypothetical_protein	34.2	5.9e-68
2571	ASF502	cts	surface_antigen	37.8	2.1e-61
2572	ASF502	cts	surface_antigen	36.8	2.0e-43
2573	ASF502	cts	surface_antigen	37.3	3.4e-35
2574	ASF502	cso	phage/plasmid-related_protein_tigr03299	63.9	5.9e-116
2575	ASF502	cso	putative_phage-type_endonuclease	57.4	2.0e-103
2576	ASF502	ral	hypothetical_protein	62.9	2.0e-57
2577	ASF502	rho	hypothetical_protein	30.9	2.2e-35
2578	ASF502	btm	hypothetical_protein	28.5	6.6e-24
2579	ASF502	rto	excinuclease_abc|b_subunit	89.5	1.5e-173
2580	ASF502	cso	dna_methylase	94.6	4.7e-43
2581	ASF502	cso	hypothetical_protein	54.3	2.1e-29
2582	ASF502	rho	hypothetical_protein	54.7	5.1e-48
2583	ASF502	rho	hypothetical_protein	55.7	6.5e-99
2584	ASF502	cso	hypothetical_protein	42.9	3.1e-31
2585	ASF502	rix	hypothetical_protein	52.4	7.5e-10
2586	ASF502	rix	site-specific_recombinases|dna_invertase_pin_homologs	87.9	7.1e-67
2587	ASF502	rix	site-specific_recombinases|dna_invertase_pin_homologs	60.3	2.2e-136
2588	ASF502	rix	site-specific_recombinases|dna_invertase_pin_homologs	40.5	1.4e-82
2589	ASF502	era	hypothetical_protein	54.5	1.6e-100
2590	ASF502	era	hypothetical_protein	63.7	2.9e-27
2591	ASF502	ert	moba/mobl_family.	48.9	5.7e-133
2592	ASF502	ert	moba/mobl_family.	48.2	1.1e-128
2593	ASF502	cso	site-specific_recombinases|dna_invertase_pin_homologs	66.0	5.9e-54
2594	ASF502	bif	type_iv_secretory_pathway_vird4_protein	35.0	1.5e-64
2595	ASF502	taz	2-hexadecenal_reductase	57.2	9.1e-93
2596	ASF502	taz	2-hexadecenal_reductase	43.6	6.2e-47
2597	ASF502	taz	protein_dnak	53.8	2.8e-124
2598	ASF502	taz	protein_dnak	53.9	2.1e-81
2599	ASF502	taz	hypothetical_protein	39.5	5.5e-65
2600	ASF502	taz	hypothetical_protein	38.1	4.7e-52
2601	ASF502	chu	hypothetical_protein	47.3	1.4e-13
2602	ASF502	taz	hypothetical_protein	34.2	6.6e-67
2603	ASF502	rho	dead-like_helicase	86.4	0.0e+00
2604	ASF502	cso	dna_methylase	79.9	3.8e-111
2605	ASF502	rto	hypothetical_protein	74.5	5.1e-87
2606	ASF502	fpr	bacterial_mobilisation_protein_(mobc).	89.2	3.8e-43
2607	ASF502	esu	hypothetical_protein	56.0	1.4e-24
2608	ASF502	euc	relaxase/mobilisation_nuclease_domain.	87.7	7.9e-195
2609	ASF502	fpr	transcriptional_regulator|gntr_family	85.0	1.1e-52
2610	ASF502	esr	abc-type_multidrug_transport_system|atpase_component	89.2	4.3e-145
2611	ASF502	rob	hypothetical_protein	72.2	3.8e-85
2612	ASF502	fpa	response_regulators_consisting_of_a_chey-like_receiver_domain_and_a_winged-helix_dna-binding_domain	71.5	4.2e-78
2613	ASF502	cdf	hth-type_transcriptional_regulator	43.8	1.7e-07
2614	ASF502	rho	hypothetical_protein	72.0	1.1e-12
2615	ASF502	rix	transposase_and_inactivated_derivatives	40.8	1.2e-17
2616	ASF502	rho	hypothetical_protein	50.4	5.4e-69
2617	ASF502	axl	beta-galactosidase_(ec:3.2.1.23)	47.6	1.4e-191
2618	ASF502	rix	carbohydrate_abc_transporter_membrane_protein_2|cut1_family_(tc_3.a.1.1.-)	69.1	2.5e-59
2619	ASF502	fpr	carbohydrate_abc_transporter_membrane_protein_2|cut1_family_(tc_3.a.1.1.-)	53.9	3.0e-27
2620	ASF502	ere	lactose_transport_system_(permease)	63.0	5.9e-105
2621	ASF502	xce	extracellular_solute-binding_protein_family_1_protein	56.0	7.1e-136
2622	ASF502	cct	sugar_kinases|ribokinase_family_(ec:2.7.1.-)	54.6	5.5e-84
2623	ASF502	cct	predicted_phosphosugar_isomerases	75.8	3.9e-150
2624	ASF502	efc	gntr_family_transcriptional_regulator	23.3	5.5e-13
2625	ASF502	csh	gntr_family_transcriptional_regulator	38.7	2.7e-47
2626	ASF502	tco	transposase	35.5	4.4e-10
2627	ASF502	bprl	transposase_and_inactivated_derivatives	85.1	3.6e-130
2628	ASF502	tpz	hypothetical_protein	31.9	2.9e-14
2629	ASF502	rto	transposase_dde_domain.	98.4	2.0e-250
2630	ASF502	cct	relaxase/mobilisation_nuclease_domain.	85.4	6.5e-192
2631	ASF502	rum	predicted_sugar_phosphatases_of_the_had_superfamily	97.1	4.1e-90
2632	ASF502	rum	predicted_sugar_phosphatases_of_the_had_superfamily	100.0	2.1e-31
2633	ASF502	rum	transcriptional_regulator|arac_family	99.2	3.3e-147
2634	ASF502	rix	sugar_(glycoside-pentoside-hexuronide)_transporter	98.5	1.2e-264
2635	ASF502	rho	glycoside_hydrolase_family_protein	99.1	2.6e-269
2636	ASF502	rho	glycoside_hydrolase_family_protein	99.1	3.3e-64
2637	ASF502	rim	arac-type_dna-binding_domain-containing_proteins	99.7	6.2e-168
2638	ASF502	rix	helix-turn-helix.	97.4	2.0e-56
2639	ASF502	cct	single-strand_binding_protein_family.	96.2	5.1e-19
2640	ASF502	rob	transposase_and_inactivated_derivatives	90.3	3.9e-163
2641	ASF502	tde	nitroimidazole_resistance_protein	49.0	7.7e-22
2642	ASF502	rix	transposase_and_inactivated_derivatives	40.8	7.2e-18
2643	ASF502	tgu	putative_integrase/recombinase_y4rf-like	53.5	1.7e-68
2644	ASF502	tgu	putative_integrase/recombinase_y4rb-like	50.3	2.6e-85
2645	ASF502	cso	site-specific_recombinase_xerd	57.8	3.4e-112
2646	ASF502	cct	putative_transposase.	52.5	1.9e-93
2647	ASF502	ere	putative_phage_integrase/recombinase	47.8	3.0e-69
2648	ASF502	rob	bacterial_mobilisation_protein_(mobc).	73.6	9.3e-45
2649	ASF502	rob	relaxase/mobilisation_nuclease_domain.	58.0	3.9e-187
2650	ASF502	rto	carbohydrate_abc_transporter_membrane_protein_2|cut1_family_(tc_3.a.1.1.-)	98.6	2.8e-112
2651	ASF502	rto	carbohydrate_abc_transporter_membrane_protein_2|cut1_family_(tc_3.a.1.1.-)	100.0	8.2e-42
2652	ASF502	rto	carbohydrate_abc_transporter_substrate-binding_protein|cut1_family_(tc_3.a.1.1.-)	98.9	1.4e-262
2653	ASF502	rto	glycerophosphoryl_diester_phosphodiesterase_(ec:3.1.4.46)	97.6	2.9e-134
2654	ASF502	rto	predicted_sugar_phosphatases_of_the_had_superfamily	96.3	6.2e-88
2655	ASF502	ere	putative_inactivated_transposase	72.5	3.8e-41
2656	ASF502	ere	putative_inactivated_transposase	88.1	1.2e-136
2657	ASF502	txy	transposase_is4_family_protein	63.9	1.6e-165
